image_path,mask_label
tiles_768/16325/5376_37632.png,tumor
tiles_768/16325/5376_38400.png,tumor
tiles_768/16325/5376_39168.png,tumor
tiles_768/16325/5376_39936.png,tumor
tiles_768/16325/5376_40704.png,tumor
tiles_768/16325/5376_41472.png,tumor
tiles_768/16325/5376_42240.png,tumor
tiles_768/16325/5376_43008.png,tumor
tiles_768/16325/5376_43776.png,tumor
tiles_768/16325/5376_44544.png,tumor
tiles_768/16325/5376_45312.png,tumor
tiles_768/16325/5376_46080.png,tumor
tiles_768/16325/6144_13056.png,tumor
tiles_768/16325/6144_13824.png,tumor
tiles_768/16325/6144_34560.png,tumor
tiles_768/16325/6144_35328.png,tumor
tiles_768/16325/6144_36096.png,tumor
tiles_768/16325/6144_36864.png,tumor
tiles_768/16325/6144_37632.png,tumor
tiles_768/16325/6144_38400.png,tumor
tiles_768/16325/6144_39168.png,tumor
tiles_768/16325/6144_39936.png,tumor
tiles_768/16325/6144_40704.png,tumor
tiles_768/16325/6144_41472.png,tumor
tiles_768/16325/6144_42240.png,tumor
tiles_768/16325/6144_43008.png,tumor
tiles_768/16325/6144_43776.png,tumor
tiles_768/16325/6144_44544.png,tumor
tiles_768/16325/6144_45312.png,tumor
tiles_768/16325/6144_46080.png,tumor
tiles_768/16325/6912_13056.png,tumor
tiles_768/16325/6912_13824.png,tumor
tiles_768/16325/6912_33792.png,tumor
tiles_768/16325/6912_34560.png,tumor
tiles_768/16325/6912_35328.png,tumor
tiles_768/16325/6912_36096.png,tumor
tiles_768/16325/6912_36864.png,tumor
tiles_768/16325/6912_37632.png,tumor
tiles_768/16325/6912_38400.png,tumor
tiles_768/16325/6912_39168.png,tumor
tiles_768/16325/6912_39936.png,tumor
tiles_768/16325/6912_40704.png,tumor
tiles_768/16325/6912_41472.png,tumor
tiles_768/16325/6912_42240.png,tumor
tiles_768/16325/6912_43008.png,tumor
tiles_768/16325/6912_43776.png,tumor
tiles_768/16325/6912_44544.png,tumor
tiles_768/16325/6912_45312.png,tumor
tiles_768/16325/6912_46080.png,tumor
tiles_768/16325/6912_46848.png,tumor
tiles_768/16325/7680_12288.png,tumor
tiles_768/16325/7680_13056.png,tumor
tiles_768/16325/7680_13824.png,tumor
tiles_768/16325/7680_34560.png,tumor
tiles_768/16325/7680_35328.png,tumor
tiles_768/16325/7680_36096.png,tumor
tiles_768/16325/7680_36864.png,tumor
tiles_768/16325/7680_37632.png,tumor
tiles_768/16325/7680_38400.png,tumor
tiles_768/16325/7680_39168.png,tumor
tiles_768/16325/7680_39936.png,tumor
tiles_768/16325/7680_40704.png,tumor
tiles_768/16325/7680_41472.png,tumor
tiles_768/16325/7680_42240.png,tumor
tiles_768/16325/7680_43008.png,tumor
tiles_768/16325/7680_43776.png,tumor
tiles_768/16325/7680_44544.png,tumor
tiles_768/16325/7680_45312.png,tumor
tiles_768/16325/7680_46080.png,tumor
tiles_768/16325/7680_46848.png,tumor
tiles_768/16325/7680_47616.png,tumor
tiles_768/16325/8448_11520.png,tumor
tiles_768/16325/8448_22272.png,tumor
tiles_768/16325/8448_23040.png,tumor
tiles_768/16325/8448_23808.png,tumor
tiles_768/16325/8448_24576.png,tumor
tiles_768/16325/8448_34560.png,tumor
tiles_768/16325/8448_35328.png,tumor
tiles_768/16325/8448_36096.png,tumor
tiles_768/16325/8448_36864.png,tumor
tiles_768/16325/8448_37632.png,tumor
tiles_768/16325/8448_38400.png,tumor
tiles_768/16325/8448_39168.png,tumor
tiles_768/16325/8448_39936.png,tumor
tiles_768/16325/8448_40704.png,tumor
tiles_768/16325/8448_41472.png,tumor
tiles_768/16325/8448_42240.png,tumor
tiles_768/16325/8448_43008.png,tumor
tiles_768/16325/8448_43776.png,tumor
tiles_768/16325/8448_44544.png,tumor
tiles_768/16325/8448_45312.png,tumor
tiles_768/16325/8448_46080.png,tumor
tiles_768/16325/8448_46848.png,tumor
tiles_768/16325/8448_47616.png,tumor
tiles_768/16325/9216_10752.png,tumor
tiles_768/16325/9216_11520.png,tumor
tiles_768/16325/9216_21504.png,tumor
tiles_768/16325/9216_22272.png,tumor
tiles_768/16325/9216_23040.png,tumor
tiles_768/16325/9216_23808.png,tumor
tiles_768/16325/9216_24576.png,tumor
tiles_768/16325/9216_25344.png,tumor
tiles_768/16325/9216_35328.png,tumor
tiles_768/16325/9216_36096.png,tumor
tiles_768/16325/9216_36864.png,tumor
tiles_768/16325/9216_37632.png,tumor
tiles_768/16325/9216_38400.png,tumor
tiles_768/16325/9216_39168.png,tumor
tiles_768/16325/9216_39936.png,tumor
tiles_768/16325/9216_40704.png,tumor
tiles_768/16325/9216_41472.png,tumor
tiles_768/16325/9216_42240.png,tumor
tiles_768/16325/9216_43008.png,tumor
tiles_768/16325/9216_43776.png,tumor
tiles_768/16325/9216_44544.png,tumor
tiles_768/16325/9216_45312.png,tumor
tiles_768/16325/9216_46080.png,tumor
tiles_768/16325/9216_46848.png,tumor
tiles_768/16325/9216_47616.png,tumor
tiles_768/16325/9216_48384.png,tumor
tiles_768/16325/9984_9984.png,tumor
tiles_768/16325/9984_10752.png,tumor
tiles_768/16325/9984_11520.png,tumor
tiles_768/16325/9984_20736.png,tumor
tiles_768/16325/9984_21504.png,tumor
tiles_768/16325/9984_22272.png,tumor
tiles_768/16325/9984_23040.png,tumor
tiles_768/16325/9984_23808.png,tumor
tiles_768/16325/9984_24576.png,tumor
tiles_768/16325/9984_25344.png,tumor
tiles_768/16325/9984_34560.png,tumor
tiles_768/16325/9984_35328.png,tumor
tiles_768/16325/9984_36096.png,tumor
tiles_768/16325/9984_36864.png,tumor
tiles_768/16325/9984_37632.png,tumor
tiles_768/16325/9984_38400.png,tumor
tiles_768/16325/9984_39168.png,tumor
tiles_768/16325/9984_39936.png,tumor
tiles_768/16325/9984_40704.png,tumor
tiles_768/16325/9984_41472.png,tumor
tiles_768/16325/9984_42240.png,tumor
tiles_768/16325/9984_43008.png,tumor
tiles_768/16325/9984_43776.png,tumor
tiles_768/16325/9984_44544.png,tumor
tiles_768/16325/9984_45312.png,tumor
tiles_768/16325/9984_46080.png,tumor
tiles_768/16325/9984_46848.png,tumor
tiles_768/16325/9984_47616.png,tumor
tiles_768/16325/9984_48384.png,tumor
tiles_768/16325/10752_20736.png,tumor
tiles_768/16325/10752_21504.png,tumor
tiles_768/16325/10752_22272.png,tumor
tiles_768/16325/10752_23040.png,tumor
tiles_768/16325/10752_23808.png,tumor
tiles_768/16325/10752_24576.png,tumor
tiles_768/16325/10752_25344.png,tumor
tiles_768/16325/10752_33792.png,tumor
tiles_768/16325/10752_34560.png,tumor
tiles_768/16325/10752_35328.png,tumor
tiles_768/16325/10752_36096.png,tumor
tiles_768/16325/10752_36864.png,tumor
tiles_768/16325/10752_37632.png,tumor
tiles_768/16325/10752_38400.png,tumor
tiles_768/16325/10752_39168.png,tumor
tiles_768/16325/10752_39936.png,tumor
tiles_768/16325/10752_40704.png,tumor
tiles_768/16325/10752_41472.png,tumor
tiles_768/16325/10752_42240.png,tumor
tiles_768/16325/10752_43008.png,tumor
tiles_768/16325/10752_43776.png,tumor
tiles_768/16325/10752_44544.png,tumor
tiles_768/16325/10752_45312.png,tumor
tiles_768/16325/10752_46080.png,tumor
tiles_768/16325/10752_46848.png,tumor
tiles_768/16325/10752_47616.png,tumor
tiles_768/16325/10752_48384.png,tumor
tiles_768/16325/11520_20736.png,tumor
tiles_768/16325/11520_21504.png,tumor
tiles_768/16325/11520_22272.png,tumor
tiles_768/16325/11520_23040.png,tumor
tiles_768/16325/11520_23808.png,tumor
tiles_768/16325/11520_24576.png,tumor
tiles_768/16325/11520_25344.png,tumor
tiles_768/16325/11520_32256.png,tumor
tiles_768/16325/11520_33024.png,tumor
tiles_768/16325/11520_33792.png,tumor
tiles_768/16325/11520_34560.png,tumor
tiles_768/16325/11520_38400.png,tumor
tiles_768/16325/11520_39168.png,tumor
tiles_768/16325/11520_39936.png,tumor
tiles_768/16325/11520_40704.png,tumor
tiles_768/16325/11520_41472.png,tumor
tiles_768/16325/11520_42240.png,tumor
tiles_768/16325/11520_43008.png,tumor
tiles_768/16325/11520_43776.png,tumor
tiles_768/16325/11520_44544.png,tumor
tiles_768/16325/11520_45312.png,tumor
tiles_768/16325/11520_46080.png,tumor
tiles_768/16325/11520_46848.png,tumor
tiles_768/16325/11520_47616.png,tumor
tiles_768/16325/11520_48384.png,tumor
tiles_768/16325/11520_49152.png,tumor
tiles_768/16325/12288_10752.png,tumor
tiles_768/16325/12288_20736.png,tumor
tiles_768/16325/12288_21504.png,tumor
tiles_768/16325/12288_22272.png,tumor
tiles_768/16325/12288_23040.png,tumor
tiles_768/16325/12288_23808.png,tumor
tiles_768/16325/12288_24576.png,tumor
tiles_768/16325/12288_31488.png,tumor
tiles_768/16325/12288_32256.png,tumor
tiles_768/16325/12288_33024.png,tumor
tiles_768/16325/12288_33792.png,tumor
tiles_768/16325/12288_38400.png,tumor
tiles_768/16325/12288_39168.png,tumor
tiles_768/16325/12288_39936.png,tumor
tiles_768/16325/12288_40704.png,tumor
tiles_768/16325/12288_41472.png,tumor
tiles_768/16325/12288_42240.png,tumor
tiles_768/16325/12288_43008.png,tumor
tiles_768/16325/12288_43776.png,tumor
tiles_768/16325/12288_44544.png,tumor
tiles_768/16325/12288_45312.png,tumor
tiles_768/16325/12288_46080.png,tumor
tiles_768/16325/12288_46848.png,tumor
tiles_768/16325/12288_47616.png,tumor
tiles_768/16325/12288_48384.png,tumor
tiles_768/16325/12288_49152.png,tumor
tiles_768/16325/13056_10752.png,tumor
tiles_768/16325/13056_16128.png,tumor
tiles_768/16325/13056_16896.png,tumor
tiles_768/16325/13056_17664.png,tumor
tiles_768/16325/13056_21504.png,tumor
tiles_768/16325/13056_22272.png,tumor
tiles_768/16325/13056_23040.png,tumor
tiles_768/16325/13056_23808.png,tumor
tiles_768/16325/13056_24576.png,tumor
tiles_768/16325/13056_31488.png,tumor
tiles_768/16325/13056_32256.png,tumor
tiles_768/16325/13056_33024.png,tumor
tiles_768/16325/13056_33792.png,tumor
tiles_768/16325/13056_38400.png,tumor
tiles_768/16325/13056_39168.png,tumor
tiles_768/16325/13056_39936.png,tumor
tiles_768/16325/13056_40704.png,tumor
tiles_768/16325/13056_41472.png,tumor
tiles_768/16325/13056_42240.png,tumor
tiles_768/16325/13056_43008.png,tumor
tiles_768/16325/13056_43776.png,tumor
tiles_768/16325/13056_44544.png,tumor
tiles_768/16325/13056_45312.png,tumor
tiles_768/16325/13056_46080.png,tumor
tiles_768/16325/13056_46848.png,tumor
tiles_768/16325/13056_47616.png,tumor
tiles_768/16325/13056_48384.png,tumor
tiles_768/16325/13824_5376.png,tumor
tiles_768/16325/13824_6144.png,tumor
tiles_768/16325/13824_6912.png,tumor
tiles_768/16325/13824_10752.png,tumor
tiles_768/16325/13824_15360.png,tumor
tiles_768/16325/13824_16128.png,tumor
tiles_768/16325/13824_16896.png,tumor
tiles_768/16325/13824_17664.png,tumor
tiles_768/16325/13824_18432.png,tumor
tiles_768/16325/13824_22272.png,tumor
tiles_768/16325/13824_23040.png,tumor
tiles_768/16325/13824_23808.png,tumor
tiles_768/16325/13824_24576.png,tumor
tiles_768/16325/13824_25344.png,tumor
tiles_768/16325/13824_31488.png,tumor
tiles_768/16325/13824_32256.png,tumor
tiles_768/16325/13824_33024.png,tumor
tiles_768/16325/13824_39168.png,tumor
tiles_768/16325/13824_39936.png,tumor
tiles_768/16325/13824_40704.png,tumor
tiles_768/16325/13824_41472.png,tumor
tiles_768/16325/13824_42240.png,tumor
tiles_768/16325/13824_43008.png,tumor
tiles_768/16325/13824_43776.png,tumor
tiles_768/16325/13824_44544.png,tumor
tiles_768/16325/13824_45312.png,tumor
tiles_768/16325/13824_46080.png,tumor
tiles_768/16325/13824_46848.png,tumor
tiles_768/16325/13824_47616.png,tumor
tiles_768/16325/13824_48384.png,tumor
tiles_768/16325/14592_5376.png,tumor
tiles_768/16325/14592_6144.png,tumor
tiles_768/16325/14592_6912.png,tumor
tiles_768/16325/14592_7680.png,tumor
tiles_768/16325/14592_8448.png,tumor
tiles_768/16325/14592_9984.png,tumor
tiles_768/16325/14592_10752.png,tumor
tiles_768/16325/14592_14592.png,tumor
tiles_768/16325/14592_15360.png,tumor
tiles_768/16325/14592_16128.png,tumor
tiles_768/16325/14592_16896.png,tumor
tiles_768/16325/14592_17664.png,tumor
tiles_768/16325/14592_18432.png,tumor
tiles_768/16325/14592_19200.png,tumor
tiles_768/16325/14592_23808.png,tumor
tiles_768/16325/14592_43776.png,tumor
tiles_768/16325/14592_44544.png,tumor
tiles_768/16325/14592_45312.png,tumor
tiles_768/16325/14592_46080.png,tumor
tiles_768/16325/14592_46848.png,tumor
tiles_768/16325/15360_6144.png,tumor
tiles_768/16325/15360_6912.png,tumor
tiles_768/16325/15360_7680.png,tumor
tiles_768/16325/15360_8448.png,tumor
tiles_768/16325/15360_9216.png,tumor
tiles_768/16325/15360_9984.png,tumor
tiles_768/16325/15360_10752.png,tumor
tiles_768/16325/15360_11520.png,tumor
tiles_768/16325/15360_12288.png,tumor
tiles_768/16325/15360_13056.png,tumor
tiles_768/16325/15360_13824.png,tumor
tiles_768/16325/15360_14592.png,tumor
tiles_768/16325/15360_15360.png,tumor
tiles_768/16325/15360_16128.png,tumor
tiles_768/16325/15360_16896.png,tumor
tiles_768/16325/15360_17664.png,tumor
tiles_768/16325/15360_18432.png,tumor
tiles_768/16325/15360_19200.png,tumor
tiles_768/16325/15360_43776.png,tumor
tiles_768/16325/15360_44544.png,tumor
tiles_768/16325/15360_45312.png,tumor
tiles_768/16325/15360_46080.png,tumor
tiles_768/16325/15360_46848.png,tumor
tiles_768/16325/16128_9216.png,tumor
tiles_768/16325/16128_9984.png,tumor
tiles_768/16325/16128_12288.png,tumor
tiles_768/16325/16128_13056.png,tumor
tiles_768/16325/16128_13824.png,tumor
tiles_768/16325/16128_15360.png,tumor
tiles_768/16325/16128_17664.png,tumor
tiles_768/16325/16128_18432.png,tumor
tiles_768/16325/16128_19200.png,tumor
tiles_768/16325/16128_27648.png,stroma
tiles_768/16325/16128_28416.png,stroma
tiles_768/16325/16128_29184.png,stroma
tiles_768/16325/16128_29952.png,stroma
tiles_768/16325/16128_30720.png,stroma
tiles_768/16325/16128_41472.png,tumor
tiles_768/16325/16128_42240.png,tumor
tiles_768/16325/16128_43008.png,tumor
tiles_768/16325/16128_43776.png,tumor
tiles_768/16325/16128_44544.png,tumor
tiles_768/16325/16128_45312.png,tumor
tiles_768/16325/16128_46080.png,tumor
tiles_768/16325/16128_46848.png,tumor
tiles_768/16325/16896_4608.png,tumor
tiles_768/16325/16896_5376.png,tumor
tiles_768/16325/16896_9984.png,tumor
tiles_768/16325/16896_13056.png,tumor
tiles_768/16325/16896_13824.png,tumor
tiles_768/16325/16896_25344.png,stroma
tiles_768/16325/16896_26112.png,stroma
tiles_768/16325/16896_26880.png,stroma
tiles_768/16325/16896_27648.png,stroma
tiles_768/16325/16896_28416.png,stroma
tiles_768/16325/16896_29184.png,stroma
tiles_768/16325/16896_29952.png,stroma
tiles_768/16325/16896_30720.png,stroma
tiles_768/16325/16896_31488.png,stroma
tiles_768/16325/16896_32256.png,stroma
tiles_768/16325/16896_39936.png,tumor
tiles_768/16325/16896_40704.png,tumor
tiles_768/16325/16896_41472.png,tumor
tiles_768/16325/16896_42240.png,tumor
tiles_768/16325/16896_43008.png,tumor
tiles_768/16325/16896_43776.png,tumor
tiles_768/16325/16896_45312.png,tumor
tiles_768/16325/16896_46080.png,tumor
tiles_768/16325/17664_4608.png,tumor
tiles_768/16325/17664_5376.png,tumor
tiles_768/16325/17664_6144.png,tumor
tiles_768/16325/17664_6912.png,tumor
tiles_768/16325/17664_7680.png,tumor
tiles_768/16325/17664_22272.png,stroma
tiles_768/16325/17664_23040.png,stroma
tiles_768/16325/17664_23808.png,stroma
tiles_768/16325/17664_24576.png,stroma
tiles_768/16325/17664_25344.png,stroma
tiles_768/16325/17664_26112.png,stroma
tiles_768/16325/17664_26880.png,stroma
tiles_768/16325/17664_27648.png,stroma
tiles_768/16325/17664_28416.png,stroma
tiles_768/16325/17664_29184.png,stroma
tiles_768/16325/17664_29952.png,stroma
tiles_768/16325/17664_30720.png,stroma
tiles_768/16325/17664_31488.png,stroma
tiles_768/16325/17664_32256.png,stroma
tiles_768/16325/17664_33024.png,stroma
tiles_768/16325/17664_38400.png,tumor
tiles_768/16325/17664_41472.png,tumor
tiles_768/16325/17664_42240.png,tumor
tiles_768/16325/17664_43008.png,tumor
tiles_768/16325/17664_43776.png,tumor
tiles_768/16325/18432_3840.png,tumor
tiles_768/16325/18432_4608.png,tumor
tiles_768/16325/18432_5376.png,tumor
tiles_768/16325/18432_6144.png,tumor
tiles_768/16325/18432_6912.png,tumor
tiles_768/16325/18432_7680.png,tumor
tiles_768/16325/18432_8448.png,tumor
tiles_768/16325/18432_9216.png,tumor
tiles_768/16325/18432_21504.png,stroma
tiles_768/16325/18432_22272.png,stroma
tiles_768/16325/18432_23040.png,stroma
tiles_768/16325/18432_23808.png,stroma
tiles_768/16325/18432_24576.png,stroma
tiles_768/16325/18432_25344.png,stroma
tiles_768/16325/18432_26112.png,stroma
tiles_768/16325/18432_26880.png,stroma
tiles_768/16325/18432_27648.png,stroma
tiles_768/16325/18432_28416.png,stroma
tiles_768/16325/18432_29184.png,stroma
tiles_768/16325/18432_29952.png,stroma
tiles_768/16325/18432_30720.png,stroma
tiles_768/16325/18432_31488.png,stroma
tiles_768/16325/18432_32256.png,stroma
tiles_768/16325/18432_33024.png,stroma
tiles_768/16325/18432_33792.png,stroma
tiles_768/16325/18432_34560.png,stroma
tiles_768/16325/18432_35328.png,stroma
tiles_768/16325/18432_41472.png,tumor
tiles_768/16325/18432_42240.png,tumor
tiles_768/16325/19200_4608.png,tumor
tiles_768/16325/19200_5376.png,tumor
tiles_768/16325/19200_6144.png,tumor
tiles_768/16325/19200_6912.png,tumor
tiles_768/16325/19200_7680.png,tumor
tiles_768/16325/19200_8448.png,tumor
tiles_768/16325/19200_9216.png,tumor
tiles_768/16325/19200_14592.png,stroma
tiles_768/16325/19200_15360.png,stroma
tiles_768/16325/19200_16128.png,stroma
tiles_768/16325/19200_16896.png,stroma
tiles_768/16325/19200_17664.png,stroma
tiles_768/16325/19200_18432.png,stroma
tiles_768/16325/19200_19200.png,stroma
tiles_768/16325/19200_19968.png,stroma
tiles_768/16325/19200_20736.png,stroma
tiles_768/16325/19200_21504.png,stroma
tiles_768/16325/19200_22272.png,stroma
tiles_768/16325/19200_23040.png,stroma
tiles_768/16325/19200_23808.png,stroma
tiles_768/16325/19200_24576.png,stroma
tiles_768/16325/19200_25344.png,stroma
tiles_768/16325/19200_26112.png,stroma
tiles_768/16325/19200_26880.png,stroma
tiles_768/16325/19200_27648.png,stroma
tiles_768/16325/19200_28416.png,stroma
tiles_768/16325/19200_29184.png,stroma
tiles_768/16325/19200_29952.png,stroma
tiles_768/16325/19200_30720.png,stroma
tiles_768/16325/19200_31488.png,stroma
tiles_768/16325/19200_32256.png,stroma
tiles_768/16325/19200_33024.png,stroma
tiles_768/16325/19200_33792.png,stroma
tiles_768/16325/19200_34560.png,stroma
tiles_768/16325/19200_35328.png,stroma
tiles_768/16325/19200_36096.png,stroma
tiles_768/16325/19968_5376.png,tumor
tiles_768/16325/19968_6144.png,tumor
tiles_768/16325/19968_6912.png,tumor
tiles_768/16325/19968_7680.png,tumor
tiles_768/16325/19968_8448.png,tumor
tiles_768/16325/19968_13824.png,stroma
tiles_768/16325/19968_14592.png,stroma
tiles_768/16325/19968_15360.png,stroma
tiles_768/16325/19968_16128.png,stroma
tiles_768/16325/19968_16896.png,stroma
tiles_768/16325/19968_17664.png,stroma
tiles_768/16325/19968_18432.png,stroma
tiles_768/16325/19968_19200.png,stroma
tiles_768/16325/19968_19968.png,stroma
tiles_768/16325/19968_20736.png,stroma
tiles_768/16325/19968_21504.png,stroma
tiles_768/16325/19968_22272.png,stroma
tiles_768/16325/19968_23040.png,stroma
tiles_768/16325/19968_23808.png,stroma
tiles_768/16325/19968_24576.png,stroma
tiles_768/16325/19968_25344.png,stroma
tiles_768/16325/19968_26112.png,stroma
tiles_768/16325/19968_26880.png,stroma
tiles_768/16325/19968_27648.png,stroma
tiles_768/16325/19968_28416.png,stroma
tiles_768/16325/19968_29184.png,stroma
tiles_768/16325/19968_29952.png,stroma
tiles_768/16325/19968_30720.png,stroma
tiles_768/16325/19968_31488.png,stroma
tiles_768/16325/19968_32256.png,stroma
tiles_768/16325/19968_33024.png,stroma
tiles_768/16325/19968_33792.png,stroma
tiles_768/16325/19968_34560.png,stroma
tiles_768/16325/19968_35328.png,stroma
tiles_768/16325/20736_13824.png,stroma
tiles_768/16325/20736_14592.png,stroma
tiles_768/16325/20736_15360.png,stroma
tiles_768/16325/20736_16128.png,stroma
tiles_768/16325/20736_16896.png,stroma
tiles_768/16325/20736_17664.png,stroma
tiles_768/16325/20736_18432.png,stroma
tiles_768/16325/20736_19200.png,stroma
tiles_768/16325/20736_19968.png,stroma
tiles_768/16325/20736_20736.png,stroma
tiles_768/16325/20736_21504.png,stroma
tiles_768/16325/20736_22272.png,stroma
tiles_768/16325/20736_23040.png,stroma
tiles_768/16325/20736_23808.png,stroma
tiles_768/16325/20736_24576.png,stroma
tiles_768/16325/20736_25344.png,stroma
tiles_768/16325/20736_26112.png,stroma
tiles_768/16325/20736_26880.png,stroma
tiles_768/16325/20736_27648.png,stroma
tiles_768/16325/20736_28416.png,stroma
tiles_768/16325/20736_29184.png,stroma
tiles_768/16325/20736_29952.png,stroma
tiles_768/16325/20736_30720.png,stroma
tiles_768/16325/20736_31488.png,stroma
tiles_768/16325/20736_32256.png,stroma
tiles_768/16325/20736_33024.png,stroma
tiles_768/16325/20736_33792.png,stroma
tiles_768/16325/21504_14592.png,stroma
tiles_768/16325/21504_15360.png,stroma
tiles_768/16325/21504_16128.png,stroma
tiles_768/16325/21504_16896.png,stroma
tiles_768/16325/21504_17664.png,stroma
tiles_768/16325/21504_18432.png,stroma
tiles_768/16325/21504_19200.png,stroma
tiles_768/16325/21504_19968.png,stroma
tiles_768/16325/21504_20736.png,stroma
tiles_768/16325/21504_21504.png,stroma
tiles_768/16325/21504_22272.png,stroma
tiles_768/16325/21504_23040.png,stroma
tiles_768/16325/21504_23808.png,stroma
tiles_768/16325/21504_24576.png,stroma
tiles_768/16325/21504_25344.png,stroma
tiles_768/16325/21504_26112.png,stroma
tiles_768/16325/21504_26880.png,stroma
tiles_768/16325/21504_27648.png,stroma
tiles_768/16325/21504_28416.png,stroma
tiles_768/16325/21504_29184.png,stroma
tiles_768/16325/21504_29952.png,stroma
tiles_768/16325/21504_30720.png,stroma
tiles_768/16325/21504_31488.png,stroma
tiles_768/16325/21504_32256.png,stroma
tiles_768/16325/22272_16128.png,stroma
tiles_768/16325/22272_16896.png,stroma
tiles_768/16325/22272_17664.png,stroma
tiles_768/16325/22272_18432.png,stroma
tiles_768/16325/22272_19200.png,stroma
tiles_768/16325/22272_19968.png,stroma
tiles_768/16325/22272_20736.png,stroma
tiles_768/16325/22272_21504.png,stroma
tiles_768/16325/22272_22272.png,stroma
tiles_768/16325/22272_23040.png,stroma
tiles_768/16325/22272_23808.png,stroma
tiles_768/16325/22272_24576.png,stroma
tiles_768/16325/22272_25344.png,stroma
tiles_768/16325/22272_26112.png,stroma
tiles_768/16325/22272_26880.png,stroma
tiles_768/16325/22272_27648.png,stroma
tiles_768/16325/22272_28416.png,stroma
tiles_768/16325/23040_24576.png,stroma
tiles_768/16876/768_16128.png,stroma
tiles_768/16876/768_16896.png,stroma
tiles_768/16876/9216_14592.png,tumor
tiles_768/16876/9984_13056.png,tumor
tiles_768/16876/9984_13824.png,tumor
tiles_768/16876/9984_14592.png,tumor
tiles_768/16876/10752_13056.png,tumor
tiles_768/16876/10752_13824.png,tumor
tiles_768/16876/10752_14592.png,tumor
tiles_768/16876/11520_13056.png,tumor
tiles_768/16876/11520_13824.png,tumor
tiles_768/16876/11520_14592.png,tumor
tiles_768/16876/12288_6912.png,tumor
tiles_768/16876/12288_7680.png,tumor
tiles_768/16876/12288_8448.png,tumor
tiles_768/16876/12288_9216.png,tumor
tiles_768/16876/12288_9984.png,tumor
tiles_768/16876/12288_10752.png,tumor
tiles_768/16876/12288_11520.png,tumor
tiles_768/16876/12288_13056.png,tumor
tiles_768/16876/12288_13824.png,tumor
tiles_768/16876/12288_14592.png,tumor
tiles_768/16876/12288_15360.png,tumor
tiles_768/16876/13056_6144.png,tumor
tiles_768/16876/13056_6912.png,tumor
tiles_768/16876/13056_7680.png,tumor
tiles_768/16876/13056_8448.png,tumor
tiles_768/16876/13056_9216.png,tumor
tiles_768/16876/13056_9984.png,tumor
tiles_768/16876/13056_10752.png,tumor
tiles_768/16876/13056_11520.png,tumor
tiles_768/16876/13056_13824.png,tumor
tiles_768/16876/13056_14592.png,tumor
tiles_768/16876/13056_15360.png,tumor
tiles_768/16876/13056_16128.png,tumor
tiles_768/16876/13824_5376.png,tumor
tiles_768/16876/13824_6144.png,tumor
tiles_768/16876/13824_6912.png,tumor
tiles_768/16876/13824_7680.png,tumor
tiles_768/16876/13824_8448.png,tumor
tiles_768/16876/13824_9216.png,tumor
tiles_768/16876/13824_9984.png,tumor
tiles_768/16876/13824_10752.png,tumor
tiles_768/16876/13824_11520.png,tumor
tiles_768/16876/14592_8448.png,tumor
tiles_768/16876/14592_9216.png,tumor
tiles_768/16876/14592_9984.png,tumor
tiles_768/16876/14592_10752.png,tumor
tiles_768/16876/14592_11520.png,tumor
tiles_768/16876/15360_8448.png,tumor
tiles_768/16876/15360_9216.png,tumor
tiles_768/16876/15360_9984.png,tumor
tiles_768/16876/15360_10752.png,tumor
tiles_768/16876/15360_11520.png,tumor
tiles_768/16876/15360_12288.png,tumor
tiles_768/16876/16128_8448.png,tumor
tiles_768/16876/16128_9216.png,tumor
tiles_768/16876/16128_9984.png,tumor
tiles_768/16876/16128_10752.png,tumor
tiles_768/16876/16128_11520.png,tumor
tiles_768/16876/16896_4608.png,tumor
tiles_768/16876/16896_5376.png,tumor
tiles_768/16876/16896_6144.png,tumor
tiles_768/16876/16896_6912.png,tumor
tiles_768/16876/16896_7680.png,tumor
tiles_768/16876/16896_8448.png,tumor
tiles_768/16876/16896_9216.png,tumor
tiles_768/16876/16896_9984.png,tumor
tiles_768/16876/16896_10752.png,tumor
tiles_768/16876/16896_11520.png,tumor
tiles_768/16876/17664_3840.png,tumor
tiles_768/16876/17664_4608.png,tumor
tiles_768/16876/17664_5376.png,tumor
tiles_768/16876/17664_6144.png,tumor
tiles_768/16876/17664_6912.png,tumor
tiles_768/16876/17664_7680.png,tumor
tiles_768/16876/17664_9216.png,tumor
tiles_768/16876/17664_11520.png,tumor
tiles_768/16876/17664_12288.png,tumor
tiles_768/16876/18432_3840.png,tumor
tiles_768/16876/18432_4608.png,tumor
tiles_768/16876/18432_5376.png,tumor
tiles_768/16876/18432_6144.png,tumor
tiles_768/16876/18432_6912.png,tumor
tiles_768/16876/18432_7680.png,tumor
tiles_768/16876/18432_11520.png,tumor
tiles_768/16876/18432_12288.png,tumor
tiles_768/16876/18432_13056.png,tumor
tiles_768/16876/19200_3072.png,tumor
tiles_768/16876/19200_3840.png,tumor
tiles_768/16876/19200_4608.png,tumor
tiles_768/16876/19200_5376.png,tumor
tiles_768/16876/19200_6144.png,tumor
tiles_768/16876/19200_7680.png,tumor
tiles_768/16876/19968_3072.png,tumor
tiles_768/16876/19968_3840.png,tumor
tiles_768/16876/19968_4608.png,tumor
tiles_768/16876/19968_5376.png,tumor
tiles_768/16876/19968_6144.png,tumor
tiles_768/16876/19968_9984.png,tumor
